catid,ra_obj,dec_obj,ra_ifu,dec_ifu,r_petro,r_auto,z_tonry,z_spec,m_r,r_e,mu_within_1re,mu_1re,mu_2re,ellip,pa,mstar,g_i,a_g,surv_sami,bad_class,sample_origin,r_on_rtwo,v_on_sigma,is_mem
30884,177.20836276,-1.18284417,177.20836276,-1.18284417,16.853,16.695,0.10816,0.10682,-21.92,4.3,21.96,23.76,25.3,0.3495,70.619995,10.94,1.36,0.076,4,0,GAMA,,,
550021,133.9774706,-0.47405347,133.9774706,-0.47405347,15.835,15.688,0.10754,0.10642,-22.96,17.63,22.83,24.65,26.19,0.4339,86.72998,11.47,1.49,0.133,4,0,GAMA,,,
377917,139.59804555,1.66369476,139.59804555,1.66369476,16.078,15.908,0.09389,0.09272,-22.39,9.49,22.31,24.12,25.66,0.0463,36.619995,11.19,1.41,0.131,8,1,GAMA,,,
272424,179.29330091,1.34598269,179.29330091,1.34598269,18.492,18.33,0.03756,0.03632,-17.76,11.01,25.38,27.2,28.74,0.375,29.620003,8.82,0.63,0.059,3,0,GAMA,,,
622743,134.82397208,0.69014328,134.82397208,0.69014328,17.283,16.68,0.01722,0.0165,-17.74,8.53,22.61,24.44,25.97,0.626,110.17999,9.65,1.39,0.129,8,1,GAMA,,,
272658,180.31710161,1.36887275,180.31710161,1.36887275,16.69,16.654,0.10604,0.10473,-21.91,7.61,22.24,24.08,25.61,0.2687,150.04999,10.91,1.32,0.08,4,1,GAMA,,,
30467,175.39330023,-1.20008287,175.39330023,-1.20008287,17.366,17.301,0.07868,0.07737,-20.55,0.47,16.71,18.55,20.08,0.6127,15.850006,10.38,1.29,0.07,3,0,GAMA,,,
422907,132.85683447,2.8330493,132.85683447,2.8330493,17.715,17.541,0.0295,0.0285,-18.06,31.55,25.57,27.41,28.94,0.4603,13.540009,8.93,0.6,0.122,8,0,GAMA,,,
297004,214.28228395,1.36276383,214.28228395,1.36276383,18.103,17.156,0.05497,0.05408,-19.94,19.88,24.45,26.29,27.83,0.59,46.47,10.64,1.41,0.139,8,1,GAMA,,,
793221,185.64583547,-1.54876171,185.64583547,-1.54876171,19.884,19.175,0.02313,0.02158,,0.94,20.33,22.17,23.71,0.7492,79.94,8.24,0.91,0.102,8,0,GAMA,,,
387545,136.87496178,2.3388562,136.87496178,2.3388562,16.755,16.66,0.10082,0.09968,-21.79,28.5,24.2,26.04,27.58,0.5617,81.380005,11.0,1.4,0.134,4,1,GAMA,,,
568220,214.40903154,-0.4822103,214.40903154,-0.4822103,16.857,16.676,0.08354,0.08263,-21.35,2.56,20.09,21.94,23.47,0.3794,68.74999,10.68,1.27,0.175,3,0,GAMA,,,
486867,221.86778208,-1.6339264,221.86778208,-1.6339264,14.683,14.59,0.04354,0.04278,-21.86,22.79,23.55,25.39,26.93,0.5831,122.46,10.59,0.8,0.217,8,0,GAMA,,,
231528,184.20647152,1.90790595,184.20647152,1.90790595,15.998,15.914,0.07848,0.07722,-21.94,13.29,22.7,24.56,26.09,0.2746,91.37,10.96,1.32,0.09,8,0,GAMA,,,
91689,212.97755087,0.49781354,212.97755087,0.49781354,16.894,16.789,0.05526,0.05435,-20.23,1.89,19.8,21.66,23.19,0.1831,139.31999,10.21,1.17,0.161,8,0,GAMA,,,
287705,174.58648426,1.66617632,174.58648426,1.66617632,16.364,15.74,0.07714,0.07584,-22.11,9.0,21.68,23.54,25.07,0.4596,131.23999,11.41,1.71,0.081,8,1,GAMA,,,
417475,131.33834202,2.23573601,131.33834202,2.23573601,17.596,17.482,0.07863,0.07758,-20.37,1.71,20.23,22.1,23.63,0.2289,76.16,10.31,1.3,0.226,3,0,GAMA,,,
278348,130.54299245,0.76165189,130.54299245,0.76165189,18.732,18.633,0.0433,0.04229,-17.8,1.19,20.18,22.05,23.58,0.4353,68.46999,8.79,0.58,0.154,3,1,GAMA,,,
177186,176.04897682,-1.86567017,176.04897682,-1.86567017,16.231,16.131,0.04894,0.04767,-20.6,3.83,20.38,22.25,23.78,0.2312,35.630005,10.41,1.23,0.071,8,1,GAMA,,,
623143,137.24586788,0.63397379,137.24586788,0.63397379,16.256,16.181,0.05455,0.05345,-20.8,7.18,21.62,23.49,25.03,0.3606,82.91998,10.38,1.11,0.136,8,0,GAMA,,,
48428,217.02547145,-0.64441096,217.02547145,-0.64441096,17.136,16.988,0.0745,0.07364,-20.75,0.89,18.12,20.0,21.53,0.4495,146.92,10.35,1.11,0.168,3,0,GAMA,,,
69859,177.08328438,0.15592405,177.08328438,0.15592405,16.9,16.968,0.08626,0.08495,-21.1,38.26,24.21,26.09,27.62,0.6676,71.42999,10.5,1.14,0.108,3,1,GAMA,,,
8706,183.68935606,0.74353151,183.68935606,0.74353151,14.813,14.803,0.02243,0.02079,-20.15,41.19,23.45,25.34,26.87,0.5565,53.600006,10.0,0.88,0.112,8,0,GAMA,,,
764777,222.7423372,0.09132366,222.7423372,0.09132366,20.471,18.507,0.04284,0.04211,-17.95,13.95,26.51,28.4,29.93,0.4085,16.170006,9.19,0.97,0.169,8,3,GAMA,,,
601395,139.5685111,0.38503294,139.5685111,0.38503294,17.015,16.966,0.01801,0.01708,-17.47,23.24,24.56,26.46,27.99,0.2582,55.190002,8.91,0.86,0.147,8,0,GAMA,,,
272822,180.99822755,1.41084966,180.99822755,1.41084966,14.597,14.444,0.02378,0.0223,-20.66,7.2,21.36,23.26,24.8,0.2558,175.76001,10.22,0.92,0.087,8,0,GAMA,,,
69717,176.23907555,0.0561106,176.23907555,0.0561106,17.434,17.237,0.09409,0.09277,-21.07,16.37,24.05,25.96,27.49,0.3401,31.289993,10.52,1.21,0.08,3,0,GAMA,,,
485873,217.75014738,-1.80041697,217.75014738,-1.80041697,15.757,15.788,0.05475,0.05391,-21.2,27.87,23.73,25.66,27.19,0.0967,50.73001,10.61,1.2,0.164,8,1,GAMA,,,
485660,216.76194461,-1.75558409,216.76194461,-1.75558409,19.773,19.735,0.0408,0.03996,,0.58,19.73,21.67,23.2,0.5512,161.22,8.89,1.33,0.181,3,1,GAMA,,,
99685,183.78253455,1.01615928,183.78253455,1.01615928,19.74,16.203,0.04938,0.04815,-20.56,43.24,26.52,28.45,29.98,0.7919,101.200005,10.73,1.52,0.094,8,1,GAMA,,,
517088,130.67564482,2.44175703,130.67564482,2.44175703,16.906,16.88,0.05116,0.05015,-19.96,14.62,23.71,25.64,27.17,0.2788,72.119995,10.03,1.07,0.158,8,1,GAMA,,,
620092,223.22713097,0.29122896,223.22713097,0.29122896,16.751,16.165,0.04424,0.04351,-20.37,877.98,28.62,30.56,32.09,0.7376,137.08,10.14,0.94,0.183,8,0,GAMA,,,
136843,176.29045562,-1.75454355,176.29045562,-1.75454355,16.774,16.219,0.10788,0.10654,-22.39,10.71,23.01,24.97,26.5,0.2265,74.31,11.04,1.25,0.063,4,0,GAMA,,,
422808,132.52806373,2.65171941,132.52806373,2.65171941,17.15,16.394,0.06076,0.05971,-20.85,2.08,19.86,21.84,23.36,0.3097,127.34,10.52,1.27,0.119,3,0,GAMA,,,
186500,184.82288572,-1.51555285,184.82288572,-1.51555285,16.571,16.422,0.07512,0.07386,-21.33,47.78,24.87,26.84,28.37,0.4941,31.399994,10.7,1.28,0.095,3,1,GAMA,,,
41007,184.03322868,-0.7311568,184.03322868,-0.7311568,17.182,17.093,0.08512,0.08385,-20.91,3.83,21.5,23.49,25.01,0.1036,163.41,10.35,1.07,0.077,3,0,GAMA,,,
371882,133.22156019,1.03301224,133.22156019,1.03301224,16.78,16.543,0.05255,0.0515,-20.36,7.76,22.23,24.23,25.75,0.3621,107.89001,10.25,1.16,0.191,8,0,GAMA,,,
301203,132.77391152,1.18783734,132.77391152,1.18783734,17.184,17.104,0.08783,0.08675,-21.01,6.18,22.18,24.19,25.72,0.3851,124.28,10.54,1.28,0.149,3,0,GAMA,,,
23266,180.90666558,1.20571015,180.90666558,1.20571015,17.111,17.013,0.07838,0.0771,-20.84,11.78,23.46,25.5,27.03,0.2275,154.49,10.5,1.3,0.068,3,0,GAMA,,,
47217,211.88374397,-0.78179774,211.88374397,-0.78179774,18.508,16.55,0.05339,0.05246,-20.37,20.53,23.27,25.34,26.86,0.3685,139.52,11.02,2.32,0.166,8,1,GAMA,,,
91962,214.30475832,0.53510387,214.30475832,0.53510387,16.733,16.912,0.07809,0.07718,-20.91,1.77,20.26,22.35,23.87,0.1554,77.399994,10.53,1.29,0.132,3,3,GAMA,,,
372509,136.05272796,1.15331446,136.05272796,1.15331446,19.332,15.716,0.09744,0.09631,-22.57,271.65,29.89,32.0,33.53,0.5798,130.13,11.9,2.54,0.154,4,1,GAMA,,,
592907,214.69354214,-0.08350256,214.69354214,-0.08350256,16.303,16.284,0.05416,0.05328,-20.64,18.45,23.29,25.41,26.93,0.5853,87.62,9.87,0.53,0.177,3,0,GAMA,,,
849715,136.99160219,2.26809327,136.99160219,2.26809327,20.246,21.172,0.02729,0.0263,-14.39,0.57,20.47,22.6,24.12,0.4369,32.72,8.35,1.85,0.158,8,2,GAMA,,,
718921,217.2773885,1.28502947,217.2773885,1.28502947,14.457,14.172,0.08733,0.08647,-23.91,0.09,10.94,13.11,14.63,0.1403,55.800003,11.19,0.48,0.121,8,0,GAMA,,,
422832,132.5691063,2.6484217,132.5691063,2.6484217,17.491,17.486,0.05991,0.05887,-19.71,13.95,24.13,26.31,27.83,0.2432,135.42,9.99,1.17,0.117,3,0,GAMA,,,
601012,138.2550791,0.36587907,138.2550791,0.36587907,19.049,16.808,0.05113,0.05002,-20.04,1.94,21.31,23.5,25.02,0.493,82.880005,10.5,1.67,0.102,8,1,GAMA,,,
86270,185.98071787,0.62297979,185.98071787,0.62297979,17.091,17.098,0.07563,0.07438,-20.66,5.1,21.81,24.01,25.53,0.2564,96.78,10.37,1.22,0.103,3,0,GAMA,,,
714371,182.11149336,1.94611722,182.11149336,1.94611722,19.597,17.681,0.03449,0.03327,-18.46,0.75,20.53,22.78,24.3,0.1497,167.04001,10.24,2.29,0.102,8,1,GAMA,,,
748147,175.14573355,0.28036299,175.14573355,0.28036299,19.461,16.43,0.10732,0.10598,-22.19,1.24,19.3,21.55,23.07,0.7506,167.45,11.04,1.36,0.102,4,3,GAMA,,,
273338,183.22518479,1.2988316,183.22518479,1.2988316,18.987,18.082,0.00538,0.00409,-13.73,0.68,19.4,21.65,23.17,0.6468,125.59,7.73,1.2,0.127,8,3,GAMA,,,
204768,139.45620926,-0.2804184,139.45620926,-0.2804184,17.236,17.069,0.0188,0.01788,-17.51,0.31,16.62,18.87,20.39,0.1362,41.570007,9.21,1.21,0.115,8,2,GAMA,,,
720743,219.97597759,1.80675291,219.97597759,1.80675291,18.039,17.37,0.08556,0.08475,-20.76,10.39,22.41,24.66,26.18,0.7532,78.66998,10.41,1.18,0.146,3,3,GAMA,,,
319290,214.02957289,1.96412515,214.02957289,1.96412515,17.156,17.173,0.02625,0.02537,-18.05,5.22,22.02,24.27,25.79,0.3325,179.6,8.58,0.16,0.179,8,0,GAMA,,,
727523,134.47418305,2.29975641,134.47418305,2.29975641,19.464,17.171,0.04203,0.04098,,6.86,23.6,25.85,27.37,0.6037,160.45999,9.54,0.65,0.134,8,1,GAMA,,,
178580,180.81308709,-1.95678366,180.81308709,-1.95678366,18.124,18.043,0.02285,0.02124,-16.92,3.63,26.29,28.55,30.06,0.0024,99.48,8.43,0.56,0.086,8,0,GAMA,,,
271618,175.12638903,1.38357664,175.12638903,1.38357664,19.29,16.353,0.07756,0.07626,-21.47,0.22,15.85,18.1,19.62,0.9158,38.729996,10.78,1.3,0.086,3,3,GAMA,,,
65140,221.78912642,-0.34465084,221.78912642,-0.34465084,16.415,16.309,0.08569,0.08491,-21.76,898.63,30.01,32.26,33.78,0.4092,98.08,10.96,1.4,0.169,8,1,GAMA,,,
740378,214.09333898,-1.24002289,214.09333898,-1.24002289,19.224,17.488,0.03774,0.03686,-18.82,30.23,26.38,28.63,30.15,0.272,7.800003,10.2,1.64,0.159,8,1,GAMA,,,
372990,138.63567168,1.23729649,138.63567168,1.23729649,15.922,16.355,0.0568,0.05568,-20.74,12.87,24.4,26.65,28.17,0.598,90.24,10.22,0.92,0.126,8,2,GAMA,,,
381293,131.98656514,1.74874649,131.98656514,1.74874649,16.077,15.869,0.06676,0.06571,-21.52,1.93,19.04,21.29,22.81,0.2831,153.69,10.37,0.74,0.14,3,2,GAMA,,,
47752,214.1224219,-0.74291833,214.1224219,-0.74291833,15.788,16.164,0.04959,0.0487,-20.52,1.02,17.0,19.26,20.77,0.7209,178.68,9.82,0.52,0.178,3,2,GAMA,,,
575265,139.20865494,-0.12125958,139.20865494,-0.12125958,18.395,17.843,0.08891,0.08775,-20.4,66.69,23.77,26.02,27.54,0.7506,138.68,10.63,1.54,0.111,3,1,GAMA,,,
209241,132.50545118,0.15303958,132.50545118,0.15303958,17.142,16.756,0.11047,0.10937,-22.0,52.05,23.8,26.06,27.58,0.1407,50.869995,11.17,1.44,0.146,4,1,GAMA,,,
323594,132.38952173,1.72577226,132.38952173,1.72577226,16.527,16.689,0.07035,0.06929,-20.89,5.75,22.03,24.29,25.8,0.3151,132.17,10.48,1.21,0.141,3,0,GAMA,,,
537226,184.53696196,-0.97925459,184.53696196,-0.97925459,15.098,14.772,0.07569,0.07443,-22.94,0.9,16.1,18.35,19.87,0.3192,72.729996,11.09,0.96,0.117,8,0,GAMA,,,
955328,214.37610494,-0.72873232,214.37610494,-0.72873232,24.306,16.269,0.06774,0.06684,-21.3,1.39,23.58,25.84,27.35,0.1202,147.88,11.39,2.45,0.178,8,1,GAMA,,,
77064,211.5381358,0.16882248,211.5381358,0.16882248,16.235,16.29,0.04869,0.04776,,,,,,,,10.16,0.97,0.168,8,1,GAMA,,,
373122,139.58157213,1.19546858,139.58157213,1.19546858,17.558,17.393,0.08785,0.08669,,,,,,,,10.55,1.38,0.083,3,1,GAMA,,,
382463,136.79324829,1.90364287,136.79324829,1.90364287,16.18,15.708,0.10109,0.09995,,,,,,,,11.58,1.78,0.149,4,1,GAMA,,,
690080,180.08373002,-1.10649817,180.08373002,-1.10649817,17.695,14.687,0.00637,0.00458,,,,,,,,8.81,0.71,0.101,8,1,GAMA,,,
690355,177.34632305,-1.08420065,177.34632305,-1.08420065,18.699,13.574,0.02214,0.02045,,,,,,,,10.8,1.26,0.076,8,3,GAMA,,,
693033,220.045445,-0.2934806,220.045445,-0.2934806,18.028,14.474,0.00776,0.00654,,,,,,,,8.9,0.56,0.148,8,4,GAMA,,,
693034,220.04663791,-0.28986901,220.04663791,-0.28986901,19.111,11.26,0.00755,0.00634,,,,,,,,10.45,0.86,0.149,8,4,GAMA,,,
693035,220.0447564,-0.29400066,220.0447564,-0.29400066,18.159,16.546,0.00775,0.00653,,,,,,,,7.94,0.47,0.148,8,4,GAMA,,,
693086,215.59761516,-0.37369041,215.59761516,-0.37369041,17.055,14.961,0.0063,0.00507,,,,,,,,8.17,0.16,0.148,8,4,GAMA,,,
693088,215.5922049,-0.38331791,215.5922049,-0.38331791,18.63,14.366,0.00648,0.00522,,,,,,,,8.79,0.53,0.148,8,4,GAMA,,,
693423,219.47673565,-0.39748142,219.47673565,-0.39748142,18.15,15.282,0.00725,0.00605,,,,,,,,8.53,0.57,0.141,8,3,GAMA,,,
693425,219.47663731,-0.39891241,219.47663731,-0.39891241,18.987,16.447,0.00715,0.00596,,,,,,,,7.92,0.44,0.141,8,3,GAMA,,,
693426,219.47245262,-0.40066842,219.47245262,-0.40066842,19.771,16.088,0.00733,0.00612,,,,,,,,8.74,1.11,0.141,8,3,GAMA,,,
695871,217.15766534,0.55305834,217.15766534,0.55305834,18.966,14.526,0.00651,0.00527,,,,,,,,8.8,0.61,0.141,8,0,GAMA,,,
700771,179.96175119,-1.38127691,179.96175119,-1.38127691,18.957,14.936,0.03705,0.03581,,,,,,,,10.26,0.74,0.106,8,3,GAMA,,,
714923,215.86458866,1.72556547,215.86458866,1.72556547,19.292,14.814,0.00574,0.00456,,,,,,,,8.34,0.35,0.122,8,3,GAMA,,,
714924,215.86567825,1.72544563,215.86567825,1.72544563,19.237,14.929,0.00575,0.00457,,,,,,,,8.29,0.34,0.122,8,3,GAMA,,,
715104,218.20999209,1.54301267,218.20999209,1.54301267,19.014,15.326,0.02754,0.02676,,,,,,,,10.15,1.11,0.166,8,0,GAMA,,,
718957,221.03691652,1.19498765,221.03691652,1.19498765,19.581,14.62,0.02881,0.02807,,,,,,,,10.22,0.8,0.169,8,3,GAMA,,,
725502,130.76383293,0.98233866,130.76383293,0.98233866,19.635,15.762,0.07185,0.07081,,,,,,,,10.85,1.16,0.152,3,3,GAMA,,,
726083,131.38293599,1.29349513,131.38293599,1.29349513,19.329,16.128,0.04526,0.04424,,,,,,,,9.99,0.77,0.153,3,0,GAMA,,,
730031,130.96300518,2.71221573,130.96300518,2.71221573,19.654,13.895,0.02663,0.02576,,,,,,,,10.8,1.23,0.149,8,3,GAMA,,,
736160,212.48391849,-1.2388828,212.48391849,-1.2388828,18.866,16.272,0.02573,0.02479,,,,,,,,9.0,0.27,0.219,8,3,GAMA,,,
738940,212.90742214,-1.15619085,212.90742214,-1.15619085,18.838,15.305,0.00616,0.0049,,,,,,,,8.63,0.82,0.215,8,3,GAMA,,,
739864,221.70857825,-1.9604381,221.70857825,-1.9604381,19.179,17.303,0.04401,0.04325,,,,,,,,9.56,0.83,0.228,8,3,GAMA,,,
740282,218.15538108,-1.52400457,218.15538108,-1.52400457,19.737,16.453,0.05365,0.05282,,,,,,,,10.41,1.22,0.174,8,1,GAMA,,,
742632,174.93410356,-1.02979934,174.93410356,-1.02979934,18.985,15.476,0.0805,0.07919,,,,,,,,11.2,1.38,0.075,8,3,GAMA,,,
742793,174.2642522,-0.91194911,174.2642522,-0.91194911,18.611,15.334,0.06016,0.05887,,,,,,,,10.73,0.96,0.077,3,1,GAMA,,,
744473,177.65125608,-0.56757879,177.65125608,-0.56757879,19.409,15.943,0.00757,0.00564,,,,,,,,7.98,0.17,0.1,8,3,GAMA,,,
746913,217.44013882,-0.1518728,217.44013882,-0.1518728,19.133,17.251,0.03145,0.03063,,,,,,,,9.53,1.14,0.163,8,3,GAMA,,,
751043,182.83896619,1.06356593,182.83896619,1.06356593,18.797,16.099,0.04823,0.047,,,,,,,,10.07,0.8,0.107,8,0,GAMA,,,
882797,222.07248661,-1.89665335,222.07248661,-1.89665335,19.822,19.876,0.04077,0.04002,,,,,,,,9.0,1.5,0.214,8,0,GAMA,,,
889603,132.94304751,2.52054697,132.94304751,2.52054697,19.788,17.386,0.03673,0.0357,,,,,,,,9.48,1.0,0.117,8,3,GAMA,,,
944933,178.44418386,1.19294036,178.44418386,1.19294036,20.389,15.949,0.07187,0.07059,,,,,,,,10.4,0.7,0.073,3,3,GAMA,,,
949619,183.09195318,-1.18245716,183.09195318,-1.18245716,19.955,15.624,0.07697,0.0757,,,,,,,,11.67,2.13,0.085,8,1,GAMA,,,
3621807,129.36260607,-0.70738396,129.36260607,-0.70738396,19.206,17.678,0.07985,0.07882,,,,,,,,10.33,1.15,0.138,3,1,GAMA,,,
3622141,129.78337748,-0.78141814,129.78337748,-0.78141814,17.519,17.399,0.05187,0.05086,,,,,,,,9.99,1.26,0.122,3,1,GAMA,,,
3622327,129.9544064,-0.74392522,129.9544064,-0.74392522,17.163,17.08,0.0383,0.0373,,,,,,,,9.37,0.66,0.105,8,0,GAMA,,,
3623223,131.01940913,-0.74868075,131.01940913,-0.74868075,16.98,16.942,0.01397,0.01336,,,,,,,,8.42,0.5,0.149,8,0,GAMA,,,
3624571,132.27959308,-0.8606254,132.27959308,-0.8606254,16.648,16.618,0.07082,0.06976,,,,,,,,10.51,1.18,0.116,3,1,GAMA,,,
3625080,132.78086607,-0.84048755,132.78086607,-0.84048755,17.092,17.075,0.0787,0.07762,,,,,,,,10.43,1.23,0.091,3,0,GAMA,,,
3625082,132.7754132,-0.83952793,132.7754132,-0.83952793,17.329,17.299,0.07774,0.07666,,,,,,,,10.32,1.2,0.091,3,0,GAMA,,,
3625380,133.00247698,-0.87478741,133.00247698,-0.87478741,16.119,16.132,0.04806,0.04701,,,,,,,,9.93,0.65,0.089,3,0,GAMA,,,
3625882,133.49013737,-0.86244128,133.49013737,-0.86244128,15.973,15.933,0.07979,0.0787,,,,,,,,10.75,1.04,0.097,3,0,GAMA,,,
3626392,133.89294896,-0.82691632,133.89294896,-0.82691632,15.963,15.986,0.04037,0.03932,,,,,,,,10.01,0.86,0.116,8,0,GAMA,,,
3626507,134.00846597,-0.78930472,134.00846597,-0.78930472,17.073,17.077,0.05215,0.05108,,,,,,,,9.95,1.04,0.125,3,0,GAMA,,,
3626603,134.11688952,-0.92528268,134.11688952,-0.92528268,16.87,16.775,0.0513,0.05023,,,,,,,,9.92,0.86,0.124,3,1,GAMA,,,
3627036,134.44151271,-0.89949707,134.44151271,-0.89949707,15.773,15.778,0.0712,0.07011,,,,,,,,10.86,1.23,0.125,3,0,GAMA,,,
3627095,134.4560829,-0.89910822,134.4560829,-0.89910822,16.226,16.202,0.07128,0.07019,,,,,,,,10.73,1.28,0.124,3,0,GAMA,,,
3627106,134.46122845,-0.92146032,134.46122845,-0.92146032,15.373,15.307,0.07194,0.07085,,,,,,,,11.1,1.27,0.123,8,0,GAMA,,,
3627201,134.47487752,-0.87766896,134.47487752,-0.87766896,15.623,15.463,0.07131,0.07022,,,,,,,,11.15,1.4,0.123,8,0,GAMA,,,
3628218,135.25550814,-0.92860701,135.25550814,-0.92860701,15.874,15.865,0.09017,0.08905,,,,,,,,10.96,1.14,0.124,8,0,GAMA,,,
3628457,135.46258803,-0.95545351,135.46258803,-0.95545351,18.457,18.399,0.04312,0.04204,,,,,,,,8.75,0.41,0.117,3,0,GAMA,,,
3628809,135.71379791,-0.85621081,135.71379791,-0.85621081,17.045,16.922,0.01984,0.01907,,,,,,,,8.79,0.58,0.1,8,0,GAMA,,,
3629182,135.96687784,-0.89808621,135.96687784,-0.89808621,16.071,16.034,0.1038,0.10266,,,,,,,,11.05,1.2,0.094,4,0,GAMA,,,
3629663,136.34271526,-0.99095503,136.34271526,-0.99095503,16.08,16.078,0.0987,0.09756,,,,,,,,11.03,1.25,0.095,4,0,GAMA,,,
3630097,136.66480565,-0.86527269,136.66480565,-0.86527269,15.006,15.022,0.03117,0.03009,,,,,,,,10.18,0.87,0.11,8,0,GAMA,,,
3630239,136.82912633,-0.86927494,136.82912633,-0.86927494,16.694,16.662,0.05953,0.05842,,,,,,,,10.02,0.77,0.109,8,0,GAMA,,,
3630364,136.71632364,-0.94388853,136.71632364,-0.94388853,18.722,18.704,0.04109,0.04,,,,,,,,8.73,0.62,0.096,3,0,GAMA,,,
3630486,136.90923591,-0.90210505,136.90923591,-0.90210505,16.636,16.5,0.03136,0.03028,,,,,,,,9.32,0.54,0.112,8,0,GAMA,,,
3630943,137.26617902,-0.99449392,137.26617902,-0.99449392,15.943,15.952,0.08956,0.08841,,,,,,,,10.97,1.22,0.124,8,0,GAMA,,,
3631885,137.79858439,-0.9794785,137.79858439,-0.9794785,16.519,16.533,0.04049,0.03939,,,,,,,,10.0,1.12,0.107,8,0,GAMA,,,
3631902,137.89347477,-0.86512905,137.89347477,-0.86512905,15.808,15.791,0.05583,0.05471,,,,,,,,10.36,0.84,0.112,8,0,GAMA,,,
3632384,138.18847704,-0.98934878,138.18847704,-0.98934878,17.0,16.836,0.02816,0.02712,,,,,,,,9.05,0.5,0.141,8,0,GAMA,,,
3632610,138.30039554,-0.91128457,138.30039554,-0.91128457,17.395,17.384,0.05554,0.05442,,,,,,,,9.52,0.61,0.142,3,0,GAMA,,,
3634556,139.44677894,-0.98589449,139.44677894,-0.98589449,15.616,15.559,0.07091,0.06976,,,,,,,,11.0,1.29,0.123,8,0,GAMA,,,
3635222,139.89641022,-0.95989272,139.89641022,-0.95989272,17.856,17.893,0.05668,0.05554,,,,,,,,9.69,1.07,0.118,3,0,GAMA,,,
3894635,129.07610413,-0.84274256,129.07610413,-0.84274256,16.101,16.065,0.04427,0.04328,,,,,,,,10.15,0.97,0.157,8,0,GAMA,,,
3895241,129.39351972,-0.86417966,129.39351972,-0.86417966,17.606,17.551,0.08016,0.07913,,,,,,,,10.32,1.31,0.134,3,0,GAMA,,,
3895257,129.43796633,-0.86161142,129.43796633,-0.86161142,14.6,14.608,0.03158,0.03059,,,,,,,,10.34,0.85,0.142,8,0,GAMA,,,
3895287,129.44872668,-0.90063363,129.44872668,-0.90063363,16.137,16.14,0.08257,0.08153,,,,,,,,10.62,0.94,0.143,3,0,GAMA,,,
3895503,129.49317179,-0.94238616,129.49317179,-0.94238616,16.696,16.688,0.05878,0.05777,,,,,,,,10.11,0.92,0.14,8,0,GAMA,,,
3895569,129.58014714,-0.81579026,129.58014714,-0.81579026,16.561,16.543,0.08196,0.08092,,,,,,,,10.44,0.91,0.134,3,0,GAMA,,,
3895823,129.66193853,-0.85333128,129.66193853,-0.85333128,16.501,16.533,0.05196,0.05095,,,,,,,,10.12,1.0,0.139,8,0,GAMA,,,
3895861,129.71822229,-0.84392267,129.71822229,-0.84392267,16.307,16.285,0.10887,0.10781,,,,,,,,11.0,1.19,0.134,4,0,GAMA,,,
3896758,130.21555023,-0.9034051,130.21555023,-0.9034051,15.95,15.972,0.05254,0.05152,,,,,,,,10.43,1.09,0.133,8,0,GAMA,,,
3896912,130.26668651,-0.90120625,130.26668651,-0.90120625,16.575,16.594,0.03084,0.02984,,,,,,,,9.32,0.61,0.135,8,0,GAMA,,,
3897281,130.38835354,-0.82828163,130.38835354,-0.82828163,16.927,16.909,0.0579,0.05688,,,,,,,,10.22,1.21,0.126,8,0,GAMA,,,
3900151,131.90191629,-0.95406404,131.90191629,-0.95406404,15.436,15.419,0.07077,0.06971,,,,,,,,11.06,1.28,0.088,8,0,GAMA,,,
3900376,132.06643799,-0.9362455,132.06643799,-0.9362455,19.065,18.077,0.05863,0.05758,,,,,,,,10.29,1.59,0.094,8,1,GAMA,,,
3900749,132.17738773,-0.99891834,132.17738773,-0.99891834,16.58,16.444,0.04198,0.04095,,,,,,,,9.58,0.53,0.096,8,0,GAMA,,,
3901064,132.37206514,-0.89568822,132.37206514,-0.89568822,16.372,16.275,0.10374,0.10264,,,,,,,,11.06,1.34,0.111,4,0,GAMA,,,
3901071,132.36855713,-0.89746327,132.36855713,-0.89746327,16.623,16.547,0.10645,0.10535,,,,,,,,11.02,1.41,0.11,4,0,GAMA,,,
3901441,132.47630298,-0.92568974,132.47630298,-0.92568974,17.741,17.701,0.05776,0.05671,,,,,,,,9.74,0.99,0.108,3,0,GAMA,,,
3904357,134.14079888,-0.98217684,134.14079888,-0.98217684,16.969,16.961,0.07792,0.07683,,,,,,,,10.49,1.26,0.118,3,0,GAMA,,,
3904638,134.33644074,-0.97524598,134.33644074,-0.97524598,14.814,14.664,0.04027,0.03921,,,,,,,,10.62,0.95,0.133,8,0,GAMA,,,
3904639,134.33470147,-0.9762299,134.33470147,-0.9762299,17.545,14.669,0.04011,0.03905,,,,,,,,10.61,0.95,0.133,8,3,GAMA,,,
3913888,138.16089989,-0.86961375,138.16089989,-0.86961375,17.292,17.276,0.08248,0.08133,,,,,,,,10.32,1.15,0.142,3,0,GAMA,,,
3913987,138.66651111,-0.88189756,138.66651111,-0.88189756,18.91,16.368,0.05576,0.05463,,,,,,,,10.45,1.12,0.146,8,1,GAMA,,,
9011900001,14.0671544540651,-1.25536934215829,,,12.986222,13.169163,,0.04452117,-23.33175,63.775894,22.915201,24.42576,25.986717,0.20853871,217.45499,11.5877,1.3198166,,7,0,Cluster,6.697878e-06,0.11110196,1.0
