catid,observation_count,type,ra_obj,dec_obj,ra_ifu,dec_ifu,r_petro,r_auto,z_tonry,z_spec,m_r,r_e,mu_within_1re,mu_1re,mu_2re,ellip,pa,mstar,g_i,a_g,surv_sami,bad_class,sample_origin,r_on_rtwo,v_on_sigma,is_mem,flag_repeated_catid,flag_morphology_match,flag_main_input_match
9403800057,1,0.0,356.8202515,-28.124033,,,14.800793,14.801207,,0.029803185,-20.76961,4.024042,19.460215,20.800581,22.38383,0.20834719,11.098905,10.505978,1.2253,,7.0,0.0,Cluster,0.15246588,0.22112367,1.0,False,True,True
9403800064,1,0.5,356.877655,-28.043148,,,15.819374,15.792402,,0.027424073,-19.776518,2.9993024,19.654139,20.939377,22.531763,0.32915235,174.21591,10.093074,1.1965607,,7.0,0.0,Cluster,0.1612156,-0.94003916,1.0,False,True,True
9403800073,1,0.5,356.8339539,-28.0629425,,,15.78803,15.76487,,0.027953746,-19.804848,4.239533,20.426289,21.664028,23.265226,0.27462032,138.39421,10.091829,1.1758167,,7.0,0.0,Cluster,0.17445686,-0.68129194,1.0,False,True,True
9403800077,1,0.0,356.8100281,-28.1929169,,,15.232813,15.2269,,0.029381264,-20.343214,4.4585648,20.305101,21.66236,23.243017,0.020419292,207.06046,10.339337,1.2339019,,7.0,0.0,Cluster,0.18032548,0.015394248,1.0,False,True,True
9403800083,1,2.0,356.9142151,-28.0125885,,,15.653506,15.66296,,0.026407659,-19.905432,3.5676575,19.234505,20.259108,21.914064,0.6619087,161.66429,10.185919,1.2146778,,7.0,0.0,Cluster,0.18842462,-1.4369334,1.0,False,True,True
9403800086,1,0.0,357.0795593,-28.1789017,,,15.006701,14.979367,,0.035270087,-20.597061,5.7872972,20.442362,21.86744,23.438595,0.100633524,195.18517,10.366692,1.1552078,,7.0,0.0,Cluster,0.1897925,2.8791695,0.0,False,True,True
9403800094,1,-9.0,356.9181213,-28.0017796,,,16.544712,16.575836,,0.032409895,-18.998026,2.9194105,20.410921,21.542604,23.167229,0.3239382,138.10483,9.770459,1.1854668,,7.0,0.0,Cluster,0.20325199,1.4902905,1.0,False,True,True
9403800099,1,-9.0,356.9264832,-27.9982185,,,16.536266,16.533342,,0.029401438,-19.03781,4.796462,21.738495,22.695583,24.374166,0.07790091,104.927925,9.822665,1.2081546,,7.0,0.0,Cluster,0.20736048,0.025233202,1.0,False,True,True
9403800101,1,1.0,356.8672485,-28.2717781,,,15.31828,15.243789,,0.03435706,-20.331854,3.0436428,19.004526,20.205574,21.814247,0.47326007,90.26927,10.266611,1.1538554,,7.0,0.0,Cluster,0.21072994,2.4362342,0.0,False,True,True
9403800111,1,-9.0,356.9556274,-28.2911625,,,16.998034,16.76626,,0.029792614,-18.805204,3.6033452,21.28902,22.201893,23.898302,0.2647823,21.541954,9.628886,1.1209925,,7.0,0.0,Cluster,0.2197414,0.21597049,1.0,False,True,True
9403800114,1,1.5,357.1124878,-28.1498871,,,15.564619,15.580649,,0.030845061,-19.991808,4.7783837,19.956766,21.144005,22.755653,0.5789252,153.64742,10.118836,1.1355753,,7.0,0.0,Cluster,0.2240759,0.72878325,1.0,False,True,True
9403800116,1,-9.0,357.0900269,-28.063242,,,16.962847,16.857777,,0.035807617,-18.719099,1.9061074,19.84315,20.691128,22.417788,0.44234523,65.00457,9.655287,1.196081,,7.0,0.0,Cluster,0.22508255,3.1397555,0.0,False,True,True
9403800117,1,0.0,357.0970459,-28.0748138,,,13.644761,13.563142,,0.03418114,-22.011398,9.48817,20.146143,21.568363,23.13989,0.17654696,165.32881,11.062666,1.2982635,,7.0,0.0,Cluster,0.22527504,2.3508453,0.0,False,True,True
9403800119,1,0.0,357.1116943,-28.1102142,,,15.620808,15.634958,,0.032749955,-19.939104,2.3856416,19.210892,20.596893,22.173355,0.15913832,8.588867,10.129424,1.177247,,7.0,0.0,Cluster,0.2270469,1.6556228,1.0,False,True,True
9403800120,1,1.0,357.1074829,-28.1894436,,,14.774393,14.769019,,0.029975705,-20.802036,3.4164906,18.782106,19.949438,21.565548,0.439729,45.174706,10.507578,1.2136889,,7.0,0.0,Cluster,0.22848557,0.30522048,1.0,False,True,True
9403800121,1,0.5,356.8091125,-28.0301399,,,16.185944,16.149569,,0.027893525,-19.419888,1.9715829,19.207706,20.826298,22.37669,0.21550761,33.295593,9.945146,1.190095,,7.0,0.0,Cluster,0.23009591,-0.7107035,1.0,False,True,True
9403800123,1,0.0,357.0856323,-28.2318954,,,13.608605,13.600339,,0.026820788,-21.966171,6.723193,19.351068,20.674334,22.2603,0.2126622,58.443153,11.052546,1.3028183,,7.0,0.0,Cluster,0.23098798,-1.234908,1.0,False,True,True
9403800131,1,0.5,356.8057556,-28.0172653,,,15.503971,15.4690075,,0.033626374,-20.105988,6.2619414,20.736818,21.780523,23.429482,0.45708317,110.80781,10.159599,1.1268606,,7.0,0.0,Cluster,0.24644509,2.0814734,1.0,False,True,True
9403800135,1,-9.0,356.7854004,-28.2483864,,,18.12408,17.321806,,0.024494406,-18.240284,25.921991,25.336584,27.03903,28.582678,0.12250575,134.98418,9.577166,1.3334903,,7.0,0.0,Cluster,0.2500407,-2.3735936,0.0,False,True,True
9403800140,1,1.5,357.1384888,-28.1449451,,,16.690958,16.68273,,0.03238923,-18.891172,1.9322816,19.223978,20.096832,21.811266,0.5729459,-0.5883106,9.612344,1.0669823,,7.0,0.0,Cluster,0.2570496,1.4802421,1.0,False,True,True
9403800148,1,1.5,356.8433228,-27.9756813,,,15.218308,15.227626,,0.024944687,-20.338736,3.895503,19.384079,20.662035,22.255713,0.4642533,170.27837,10.328576,1.2053787,,7.0,0.0,Cluster,0.26843813,-2.1529958,1.0,False,True,True
9403800149,1,0.5,356.983551,-28.3210812,,,13.905021,13.907344,,0.033760365,-21.667046,9.155007,20.168562,21.403183,23.004993,0.3395859,137.86151,10.856186,1.2303076,,7.0,0.0,Cluster,0.26845995,2.1465473,0.0,False,True,True
9403800156,1,1.0,356.9838562,-27.9537792,,,15.592481,15.598265,,0.035764426,-19.97754,5.9468775,20.356598,21.204237,22.931068,0.63559633,51.7678,10.283815,1.3374671,,7.0,0.0,Cluster,0.27772987,3.1188223,0.0,False,True,True
9403800159,1,0.5,356.7424927,-28.0486794,,,16.065666,16.020966,,0.026706906,-19.546581,1.4067252,18.56257,19.882168,21.468729,0.16953294,31.466002,10.029956,1.2363062,,7.0,0.0,Cluster,0.2836309,-1.2905897,1.0,False,True,True
9403800161,1,2.0,357.1590271,-28.1137314,,,14.751291,16.089237,,0.034361456,-19.469393,,,,,,,10.258833,1.5834913,,7.0,0.0,Cluster,0.28600103,2.4383676,0.0,False,True,True
9403800165,1,0.5,356.7818298,-27.9921703,,,16.213396,16.18794,,0.03153327,-19.384674,3.7392712,20.653742,21.929712,23.523746,0.24953534,97.61631,9.9244795,1.2005157,,7.0,0.0,Cluster,0.29401663,1.0638351,1.0,False,True,True
9403800167,1,0.5,357.1353455,-28.2474518,,,16.093122,16.080503,,0.030066226,-19.490883,1.2532413,18.117872,19.497913,21.075226,0.30842656,156.76166,9.961159,1.1875801,,7.0,0.0,Cluster,0.29659998,0.34934023,1.0,False,True,True
9403800168,1,0.0,357.1091003,-28.2787514,,,14.584284,14.586873,,0.027444977,-20.982214,3.9165943,19.177824,20.436958,22.034073,0.23627718,35.364613,10.57053,1.1876154,,7.0,0.0,Cluster,0.29709238,-0.9298247,1.0,False,True,True
9403800169,1,1.5,356.7076111,-28.1688709,,,14.789528,14.793837,,0.032312814,-20.778318,7.8176994,20.463999,21.638048,23.25263,0.47015595,78.23067,10.551248,1.2867537,,7.0,0.0,Cluster,0.2975627,1.443081,1.0,False,True,True
9403800184,1,0.0,356.8110657,-27.9578171,,,13.481131,13.39547,,0.028651945,-22.173925,9.083421,19.842112,21.322536,22.886885,0.14929721,47.587006,11.116923,1.2735605,,7.0,0.0,Cluster,0.31126496,-0.34042192,1.0,False,True,True
9403800187,1,0.5,357.1804199,-28.1726856,,,16.283241,16.306732,,0.02984798,-19.264858,3.2217402,20.427946,21.495003,23.136997,0.23677742,112.16899,9.804283,1.1080256,,7.0,0.0,Cluster,0.31408852,0.24296072,1.0,False,True,True
9403800215,1,0.5,356.8004761,-27.9300327,,,14.581993,14.559225,,0.029359289,-21.011124,6.773552,20.29312,21.680218,23.256525,0.20637433,34.155582,10.624117,1.2447119,,7.0,0.0,Cluster,0.35290438,0.0046766456,1.0,False,True,True
9403800231,1,1.5,357.0843811,-27.9198055,,,17.46972,11.066079,,0.034110874,-24.50652,37.985794,24.159403,25.746614,27.29984,0.6363124,154.42317,11.885789,1.0136184,,8.0,0.0,Cluster,0.3717041,2.3167348,0.0,False,True,True
9403800245,1,1.5,357.0159607,-27.8836479,,,17.548801,17.524065,,0.030092442,-18.045883,2.551145,20.735428,21.537767,23.289177,0.556278,107.20218,9.03896,0.7636261,,3.0,0.0,Cluster,0.38644546,0.36211753,1.0,False,True,True
9403800248,1,-9.0,357.2338562,-28.199316,,,17.672424,17.366158,,0.026397616,-18.17562,4.211686,22.168861,23.349627,24.962704,0.15069184,4.9321337,9.759882,1.6161537,,7.0,0.0,Cluster,0.38844907,-1.4418458,1.0,False,True,True
9403800250,1,0.5,356.6601868,-28.2530746,,,15.418044,15.366838,,0.026784325,-20.202053,3.4545202,19.678259,20.72781,22.374987,0.30459833,103.49507,10.110478,1.0150547,,8.0,0.0,Cluster,0.39101568,-1.2527356,1.0,False,True,True
9403800256,1,1.5,357.1782227,-28.3151646,,,16.332443,16.255112,,0.031146247,-19.317675,4.694641,20.82094,21.933428,23.562939,0.539452,146.90897,9.745678,1.036642,,7.0,0.0,Cluster,0.3985467,0.87544185,1.0,False,True,True
9403800272,1,2.0,356.7293701,-28.3618107,,,14.985173,14.893292,,0.024287527,-20.672472,10.33273,21.510603,22.792465,24.385448,0.2180697,166.88205,9.998219,0.6612072,,8.0,0.0,Cluster,0.41740564,-2.4749777,0.0,False,True,True
